,x,y,z
2402,4551.300314737105,-4911.89742963959,-3042.304426959164
2403,5923.3268510339285,5032.672984221775,105.45114635869751
2404,866.311351643967,4089.3291576864676,5511.276833458953
2405,-3974.0605284204,-1297.494114642765,5510.867465084407
2406,-4548.88165172674,2968.900849711083,-4637.293064853918
2407,866.311351643967,4089.3291576864676,5511.276833458953
2408,-3894.915047192748,1522.4135005892747,5509.93792141876
2409,5775.954386552699,96.70965380534048,4160.48554519096
2410,-1263.5764551597367,-116.97645346394135,7108.4543067239165
2411,2452.718880621059,-3813.4478105206313,-6079.206007868773
2412,-3862.370482917718,5496.828491091154,-1521.59643506961
2413,-4355.129910861189,5388.099189345173,-1486.3369230605792
2414,-465.05475562285386,2519.5045624773943,6347.771156793712
2415,497.03783783456527,58.52084842514112,-7147.457458238218
2416,4038.2226028017944,-5089.513191507913,-3064.843478782082
2417,-4823.38920715861,3766.5587682186756,4794.964946246056
2418,-5293.435270022774,-3269.543893077602,2546.925749083405
2419,-2654.935825392985,-1362.4046205308591,-6443.851585141787
2420,-2654.935825392985,-1362.4046205308591,-6443.851585141787
2421,27336.649299793065,-1617.1456620029717,8057.201549774438
2422,27336.649299793065,-1617.1456620029717,8057.201549774438
2423,-4867.8053324822195,-5156.499868399874,-1099.9144109713436
2424,-2277.337373299331,3642.475371926638,6033.335066802537
2425,-2340.71214988025,5786.839666003946,5708.901083669877
2426,696.7224591918966,6263.389408264137,-3290.927706977556
2427,-5510.457489341618,2482.4658450730203,2951.0760787263043
2428,2695.0110285182195,3175.6260828846443,5522.3591090820355
2429,2695.0110285182195,3175.6260828846443,5522.3591090820355
2430,-5387.098037997465,4150.549282884242,133.57492139651302
2431,-5387.098037997465,4150.549282884242,133.57492139651302
2432,-3465.3796562427497,-4073.5172069183895,-4758.106756620704
2433,-3813.859619697475,3322.201519061375,4709.167084058401
2434,-5008.798926540652,165.50991007060657,4759.132257628713
2435,-4665.124851486805,1679.4361885424826,-4752.664046638525
2436,-4665.124851486805,1679.4361885424826,-4752.664046638525
2437,-4219.074985341985,2670.6362506720175,4778.042568910691
2438,-6947.825927924899,3428.791105834876,1265.208954491472
2439,-3191.209929954667,149.357117825991,-6095.105857923969
2440,-3191.209929954667,149.357117825991,-6095.105857923969
2441,-1706.3895177342883,-15.784477003879212,-7121.937680454923
2442,-3702.24704259785,3679.660350947262,-4954.842071476938
2443,-4598.769294358572,1532.0437480729922,-4863.222829350947
2444,1609.125706280149,-1381.7425261544895,-7286.483402199895
2445,2161.4229849068615,-3553.744602076845,5526.484295174955
2446,-3210.6009216870257,2644.5888479405075,5526.784018463821
2447,5637.280704376434,4151.034914106767,-1091.8885114751308
2448,-1995.2437242471726,3806.909695554246,5914.149742256645
2449,1736.207987269862,-4461.674096723195,-6215.082554346506
2450,4819.648990823105,-840.2540348621253,4879.88443928137
2451,-1711.6323887654864,4588.337957979423,4876.6639077189475
2452,-38825.749345280594,-16398.983545852574,1570.430284775784
2453,-2732.4622055723826,2751.9370981403904,5872.931185874056
2454,-1813.4632485974348,-177.65673995042494,-6980.347490067818
2455,-1813.4632485974348,-177.65673995042494,-6980.347490067818
2456,-5013.135060152346,-1877.6437759243647,4366.108913097314
2457,3020.6245185767348,1799.6623483007036,6276.230166819467
2458,-5297.478791571237,2940.4456760765715,-3121.038085456793
2459,-5297.478791571237,2940.4456760765715,-3121.038085456793
2460,-1383.5873490230103,-1706.8325112747189,6473.0126621340405
2461,-4065.409036340276,-900.9589321098234,5523.025794375808
2462,1698.0280332094424,3824.6219358896406,5504.90195671685
2463,7189.424978351938,-2412.986079830371,-1036.2720112111133
2464,7189.424978351938,-2412.986079830371,-1036.2720112111133
2465,-4575.014188844394,1442.3920298932007,4974.47229822191
2466,-2883.1923408024413,831.0614832208205,-6686.688411875231
2467,-2883.1923408024413,831.0614832208205,-6686.688411875231
2468,-1402.1336189227031,-1000.4195887127277,6628.059677042663
2469,2918.5472295646155,-4298.70562569878,4663.577231946472
2470,-4067.669550140038,-3162.629360674583,4982.703640610394
2471,344.28779429873,1108.667824939762,7135.320404073012
2472,4636.701841502606,-5581.661498258859,3027.080484896285
2473,3252.629820969177,3095.186736081952,-5705.4877060496365
2474,3252.629820969177,3095.186736081952,-5705.4877060496365
2475,3492.930741429361,2300.1323579882196,5509.215707582667
2476,3492.930741429361,2300.1323579882196,5509.215707582667
2477,3105.1858717062173,2813.240412724803,5503.517732505509
2478,3105.1858717062173,2813.240412724803,5503.517732505509
2479,687.0618090223549,5562.352379372715,3920.711356670229
2480,-459.9240196117858,4722.265807930052,5024.195336475012
2481,-459.9240196117858,4722.265807930052,5024.195336475012
2482,-5080.099021184835,4443.241260383306,458.11546526208997
2483,4199.158589102656,-2058.4071205228993,5088.529652000272
2484,99.65070059475578,2564.273161935622,6329.981614082469
2485,3773.922027329108,1646.0313784483099,6489.484436352557
2486,-5768.668176535642,4094.089809142839,-1367.3618204791946
2487,4242.857855560209,-3692.1325959002525,-4662.144680926682
2488,-4004.476491886494,5359.158595890761,2196.5723529052143
2489,-126.11906679397076,4240.0550568193885,5464.779950613001
2490,-2900.1582065876937,3069.9477059213455,5478.302796202721
2491,2482.294460324026,3409.485678455527,5482.791835440316
2492,4712.670118903545,5239.281769589058,1697.7584134021838
2493,4712.670118903545,5239.281769589058,1697.7584134021838
2494,-12715.14371808185,-7906.463860069003,1266.392913424759
2495,-1375.3603065985376,4417.642309904651,5132.470845700177
2496,6520.122750985259,3197.3263347036727,1351.17756562193
2497,-1768.830826114128,2017.3654796421658,6376.272555850124
2498,5213.761113343797,-2447.6776844148358,3345.235618321657
2499,-1768.830826114128,2017.3654796421658,6376.272555850124
2500,5213.761113343797,-2447.6776844148358,3345.235618321657
2501,5985.481178226418,-3118.5518247345212,2031.671060923998
2502,5533.820050303117,-3623.927545532619,-2222.9433604555343
2503,-4484.269347826586,-3290.8748561915545,-4527.038803796518
2504,-134.0250488243409,-1292.4617492059508,-7020.142816580721
2505,-4266.943409085087,-293.53620895362286,5435.968063090738
2506,-1971.6168213294334,724.0863739916139,6870.519871525765
2507,-1971.6168213294334,724.0863739916139,6870.519871525765
2508,-4790.649796711034,-1737.974849984104,4660.343906781486
2509,-2367.1109606369573,-6496.714723908189,-947.3104028697988
2510,-2367.1109606369573,-6496.714723908189,-947.3104028697988
2511,-2471.4564206227633,-3725.4062429995556,5269.856383224648
2512,-70.6330103587508,-1989.20353805161,-7602.04013551924
2513,5870.651729322023,-2630.1086617824485,2229.3099439580155
2514,5870.651729322023,-2630.1086617824485,2229.3099439580155
2515,2741.040049705579,5056.519939370574,-3942.8583745339074
2516,-2389.285615628142,1649.9605255147844,6380.731271233928
2517,3435.1866423508536,2594.220611014248,5414.297610230673
2518,4314.576270528294,-321.25682920205384,5397.0857506138145
2519,3435.1866423508536,2594.220611014248,5414.297610230673
2520,-22526.695799459354,35648.19806289602,-42.391251451856974
2521,2811.601647267994,-1919.1767452939653,5904.546287158993
2522,20653.675266222104,9669.877930870889,-31877.037270174173
2523,6043.205511590164,-3269.600189623452,538.3293171650213
2524,6043.205511590164,-3269.600189623452,538.3293171650213
2525,45.63191792327585,4421.141957425529,5310.722562152951
2526,45.63191792327585,4421.141957425529,5310.722562152951
2527,42148.28625669985,-1146.146746120122,14.829629297933218
2528,42148.28625669985,-1146.146746120122,14.829629297933218
2529,133.67835082366437,1660.424442928083,-6779.100325256984
2530,-5793.679842449511,238.25166255704954,-3718.061651990485
2531,-3417.0072282210062,2028.0299253270346,5449.304014413704
2532,4683.838706790589,-4200.335735037677,-3399.2093780229497
2533,-105.06950471326934,4008.013315931859,-6366.525517458513
2534,-5019.61917460651,-963.6951950848426,-5018.368296679763
2535,785.3925089314984,-7541.480087391507,1985.2300004641165
2536,1810.0353347314199,-5271.342572890984,4563.418540113897
2537,-1103.4658205936853,1157.9844157203934,-6632.727243138546
2538,34473.066838510356,-22998.075297999385,-9040.584172329629
2539,41953.55625552897,-3962.3811317778172,-561.891204284052
2540,-40355.83635403463,-3422.33011954948,3363.675856318121
2541,34473.066838510356,-22998.075297999385,-9040.584172329629
2542,5947.842271752645,-2526.6153489980575,-2694.865680310026
2543,-529.0779484729123,1266.4968591700078,6581.158550899979
2544,902.9243931408026,6171.297556043715,-2936.173721923435
2545,6131.261631089121,2774.125160354106,1712.4056160694222
2546,-426.4983670458943,-2164.685260177367,-6640.987702706842
2547,-6902.452413805118,627.6956980315193,-1377.8348572611826
2548,-4486.8609658472,176.17836190137132,5261.241989310838
2549,2088.439845508817,1095.0374932354796,7501.477035759855
2550,89.4274176996337,5821.555674007885,-5464.657834626367
2551,1303.1919668836567,4083.3625184413418,5419.846596469586
2552,1303.1919668836567,4083.3625184413418,5419.846596469586
2553,-1280.5601336359214,1412.863781178129,6138.445640331761
2554,-737.4136862270025,-2040.7986666059378,6756.108398966365
2555,-1409.4005940923623,1824.1833479249747,6837.127615876962
2556,3964.9338861372294,2958.020338153078,5608.1805309842175
2557,3964.9338861372294,2958.020338153078,5608.1805309842175
2558,837.0040133557973,1584.514645611184,-7115.281314410243
2559,-1713.346236001506,2684.1360025818667,7208.676179773526
2560,683.0028631943616,619.3035569629535,-6916.331999806006
2561,3887.4713237856276,2334.570528404411,5223.825972244463
2562,-5259.623328548868,3275.0283347532927,3693.742841480474
2563,927.2670588023168,-6484.236618076451,-3158.2217489572536
2564,-5259.623328548868,3275.0283347532927,3693.742841480474
2565,3887.4713237856276,2334.570528404411,5223.825972244463
2566,4853.931778585067,3453.448829963982,4050.322829915562
2567,9988.63088968942,2620.526290047886,-1202.2392511981109
2568,3838.441365497924,1255.0626298264394,6136.672032281902
2569,3838.441365497924,1255.0626298264394,6136.672032281902
2570,4853.931778585067,3453.448829963982,4050.322829915562
2571,-2688.793568506427,217.34086495876514,-6314.016736674817
2572,530.5643394837705,4195.613726118069,5464.50000764344
2573,530.5643394837705,4195.613726118069,5464.50000764344
2574,1603.1281795540517,-3617.716917002426,-6796.032713205843
2575,4699.343343317702,-1908.3582592117427,-5924.535794748647
2576,10675.228318073683,-14036.311488304496,-20413.824636695583
2577,-3411.599694949941,2619.140273953976,6037.177160234833
2578,4500.20459976281,-1294.6155788998083,6270.172643550266
2579,-2317.1958109837933,-286.66306371644544,-6462.337388327221
2580,5711.088725629732,-2917.968192383093,-2565.9943569765733
2581,5711.088725629732,-2917.968192383093,-2565.9943569765733
2582,-5967.994318445798,3763.8870950499436,-982.87923614698
2583,101.9119855843431,880.2831611634083,6764.274744393654
2584,4307.610184460258,2079.9975794515954,5209.5675552158955
2585,1225.2766499271756,5640.058945757592,-4255.698780518114
2586,-2976.3704649481047,2912.584418259257,5518.604630621103
2587,736.5988640316821,4620.578993871078,5096.793635492169
2588,-4420.414823082158,1481.0292414705427,5111.004632862354
2589,6355.16798013242,-1428.0211433034174,1945.4102314993133
2590,3288.0465583705154,-6321.835201073032,-2092.8198907886435
2591,-4370.601204692048,1577.9284955960086,5524.220505741898
2592,-6635.996515868641,-1408.757649411635,1159.5223306209382
2593,5487.965571467861,-4311.362883981614,1660.3007746654805
2594,5487.965571467861,-4311.362883981614,1660.3007746654805
2595,-2875.3680010195544,-1092.3483370589965,5986.805679754492
2596,-12157.945015820158,-5460.9462426185,-19565.44253042318
2597,2469.331427388198,3377.1554224821407,5499.114332223745
2598,-1318.585949088767,1982.3374362860422,6575.295640291811
2599,-2772.4623103251556,-772.8194205976697,6085.91958226558
2600,2723.3015594955828,-2403.323146131708,-5878.210952140216
2601,-2380.6941732228365,223.51347946423843,-6439.037498954276
2602,-2380.6941732228365,223.51347946423843,-6439.037498954276
2603,-3347.905373644777,-1127.7305905136452,-6231.79259240338
2604,-2753.504714082234,-717.0070699330945,6101.381132499629
2605,-5431.336782161349,-4455.3661630107645,596.0111034022491
2606,-6453.325758917507,2717.024607930349,-1867.9757689379214
2607,4746.14483924172,938.150935686499,4945.905953524909
2608,1109.2445988493214,-3721.5633331964473,6108.318189238487
2609,-5069.729075742436,5253.170101228214,1400.7141462579764
2610,4940.833676436511,-2741.1124058548726,-4646.368942774361
2611,4940.833676436511,-2741.1124058548726,-4646.368942774361
2612,3458.470670174372,-2565.796449697064,-5375.767174914876
2613,25733.44817820164,-969.9747983714167,2406.331722665283
2614,25733.44817820164,-969.9747983714167,2406.331722665283
2615,-2709.3489753431177,-587.6560286115421,6135.062545564791
2616,1794.4395644593162,3748.814844524084,5520.242150556425
2617,1791.8866637777169,-347.1159655215701,6564.57643374944
2618,-2493.4091515862992,-1747.3196419352776,-6455.32896044159
2619,5876.218223127739,-2083.802654691103,4393.565860138346
2620,-2688.99552396872,-529.9471848669891,6148.7985652994375
2621,-3027.3359476594287,-4428.526506247364,-4197.7834086939165
2622,-3877.874746290135,634.9511894741144,-5880.362924162898
2623,3599.903514091162,-3081.8581224402174,5523.713794784366
2624,-2663.4986040617746,-458.05379273039625,6165.878981882854
2625,632.8778917364178,-4824.026898470716,-4648.376388715528
2626,-1543.7018523167662,-279.0489588619361,-6791.203919813481
2627,-2620.048705947676,-335.0098350608993,6194.061472180248
2628,-3996.6667145480533,2805.5446896165863,4900.813897282385
2629,-9405.408256559069,-6259.341673841061,22871.676039745835
2630,-3607.1953736853543,-658.9805784995189,6194.711408566887
2631,-2614.919721868054,-322.90063380941154,6195.066930161925
2632,-2631.3309291809564,-367.8285640633679,6186.040932231099
2633,-1713.9231764562842,3768.194775163104,5532.495457906081
2634,2016.4366606485087,1635.386512575029,-6676.050728388087
2635,-2567.6209672398318,-194.48702486994915,6220.014817342164
2636,-3710.0841220361003,-2672.4558357934175,-5435.997826715999
2637,-5721.793292625288,127.86962229333474,-3834.8735158217123
2638,1734.3419456980607,4142.361920233204,-5310.2798018405865
2639,-2812.1324675147084,1031.8773300946223,-6534.776116884958
2640,-2547.4289310783643,-141.05320381672698,6229.623370649163
2641,1508.2689868232624,-6905.371444439602,-370.2082384318942
2642,6173.764752829188,2256.279315282202,-4197.664118565955
2643,-4600.750203327606,2035.0568089761596,4750.09047937989
2644,294.05475896927055,4377.08696290167,-5397.9306564515655
2645,6285.386941397095,3100.7148606901446,2147.6243994714914
2646,-128.51928109493767,-3243.749618666359,6361.67795179504
2647,-5785.197809480156,4523.81049546952,-1780.704391622691
2648,-2494.8592437834122,-2.4146520422408906,6252.646207096074
2649,3982.2780214427858,1038.8484587720652,5974.656351866901
2650,8426.977002738053,10204.518683978336,-664.9129316950011
2651,-3719.287000443769,-1821.3486832513645,5530.999722795432
2652,2866.841229236886,2988.41415284179,5531.210745776002
2653,4786.603353629477,-3042.2183562968016,-4361.384589617272
2654,3353.4095779273553,-1299.2947643827124,-6328.583338902918
2655,4786.603353629477,-3042.2183562968016,-4361.384589617272
2656,-5943.2191581210045,2218.707820389056,2011.7484863885627
2657,-2474.1289184394764,50.3006144869246,6260.335835804866
2658,-3244.386319333513,499.1953330685978,6411.9893597374
2659,-3054.5642377611657,359.478620772662,-6038.131749223439
2660,-3054.5642377611657,359.478620772662,-6038.131749223439
2661,-2444.444938189186,127.00553473636175,6271.137509601949
2662,5616.624501684139,-2854.977748624076,2809.658505111928
2663,2829.33960538008,-2335.498877938804,-5824.82252425768
2664,-44.988904536686604,1078.0239012252298,6742.301370433894
2665,2829.33960538008,-2335.498877938804,-5824.82252425768
2666,7722.133646161921,-5225.944628105503,-5098.369512195108
2667,5078.903891122007,771.9694447832826,4634.639951824762
2668,-2418.6242055450725,192.24343009935149,6279.533252093606
2669,3392.569631725242,3856.70839905054,4635.75085153957
2670,3392.569631725242,3856.70839905054,4635.75085153957
2671,-4098.569373822017,910.6623258912147,-5541.477081192995
2672,-4098.569373822017,910.6623258912147,-5541.477081192995
2673,5370.63773241429,-3681.4084422358983,1950.2765803517273
2674,5370.63773241429,-3681.4084422358983,1950.2765803517273
2675,2152.048883878405,3545.768432686326,5525.863601857505
2676,3786.5862937174575,-1736.2410308415083,5512.803537722307
2677,-2372.956113388154,305.93916813170273,6292.363742308602
2678,-1120.7191191131042,4010.309652281551,5514.485932357765
2679,-2318.952204129816,438.8037562118647,6305.3834095089305
2680,-4005.5101520604303,3357.320117890609,4921.2655567339325
2681,127.92731671382197,947.7042662543107,6773.417233646918
2682,3808.26211560357,-3926.7861845709854,-5258.67733404986
2683,6655.960194390545,3028.463136263135,3192.514258629432
2684,-2317.556233492666,441.3132473346293,6304.959513292934
2685,-994.4027474663599,5165.387039218211,4494.178585465753
2686,2570.709905452309,4596.182581183694,4488.886550895821
2687,249.84348284988235,-5873.0452247787425,-4445.11946252905
2688,-2287.1280441948365,514.5583536412202,6310.444901930371
2689,6305.064484171095,-3302.7427100465006,-767.1410436974483
2690,6305.064484171095,-3302.7427100465006,-767.1410436974483
2691,-3645.6173699701635,1139.8005643428737,-5816.632696854345
2692,320.84268295834613,2158.0229603936855,-6986.869611916031
2693,-2273.240039304748,547.7824277611952,6312.876483674431
2694,-6722.904738324948,2464.16097462703,-1285.5917048687654
2695,-1410.633673691738,2197.834613430033,7379.922749422326
2696,-1410.633673691738,2197.834613430033,7379.922749422326
2697,6318.72659515923,-1235.4036760031015,2853.93954075346
2698,6318.72659515923,-1235.4036760031015,2853.93954075346
2699,4181.785299561782,-1098.1185991967573,-5780.107900720691
2700,-4082.2711815247208,3787.22865504443,4274.427937556688
2701,-643.7922198999697,1849.8486664419897,6813.796685011445
2702,-643.7922198999697,1849.8486664419897,6813.796685011445
2703,186.3572501715193,-1237.210953611819,-6863.097846213864
2704,76.65144311459638,2555.2041533322404,-6679.245468297473
2705,-2211.910580909806,691.7381223517928,6320.253969036677
2706,-212.6665964279256,3625.4088519945126,5707.543861392306
2707,-294.11624857409225,-887.8932698668942,-6894.177839917711
2708,-6192.690872674708,1613.270170640286,-3941.6137241717806
2709,-4808.045280477246,2327.8799306918017,4397.456237483734
2710,-2213.2865905702242,688.0826864354182,6319.793878737107
2711,1574.9084463035601,5161.685006477824,4330.546499491978
2712,1574.9084463035601,5161.685006477824,4330.546499491978
2713,-2158.0256327107904,815.5722206944087,6323.778672868468
2714,-4997.390842494838,4948.489223616696,-453.95974752541105
2715,3356.62327814027,2591.092908642912,5456.035498558959
2716,5039.618443635156,-2931.3091796940485,-3822.9062383063656
2717,-5220.775435027647,1890.9661746407176,-4019.701824707203
2718,-5220.775435027647,1890.9661746407176,-4019.701824707203
2719,-2181.158969241808,762.7672228536749,6322.525866272124
2720,-426.71153200813023,-6818.073213453659,-2120.694805657792
2721,-737.0670325670902,-6203.962369600239,-3625.62086727619
2722,-6121.09024048762,2377.974005035391,-2773.753142233571
2723,-6121.09024048762,2377.974005035391,-2773.753142233571
2724,-482.49275377842775,1172.7975175289905,6696.128905108242
2725,-2093.1713840386356,962.5726161453975,6325.3047470443535
2726,-4085.565901532053,1359.943579786751,-5461.748175093588
2727,-4085.565901532053,1359.943579786751,-5461.748175093588
2728,-2070.186001526351,1013.6405517618075,6324.874882940471
2729,-1346.3794686459519,-53.11338845223035,-6461.228077640963
2730,-1346.3794686459519,-53.11338845223035,-6461.228077640963
2731,7331.021001129519,-4055.3229361050844,2771.1352213684017
2732,5392.074923562229,684.8106209075081,4281.712787863728
2733,5252.830711054776,3830.460367050504,4643.770200793475
2734,5252.830711054776,3830.460367050504,4643.770200793475
2735,-1990.2864922191095,5440.005856079429,-4828.4640128963865
2736,2863.771182661494,-2289.1993588882874,-5823.555462702472
2737,2863.771182661494,-2289.1993588882874,-5823.555462702472
2738,135.44247206545057,-4871.790363402713,4518.418777131635
2739,36.777150503405885,4280.652258398184,5424.562553488699
2740,36.777150503405885,4280.652258398184,5424.562553488699
2741,-4210.410825939336,819.5922338549891,5417.318580489169
2742,-4012.244067707154,6580.091457647527,-1461.2336373843066
2743,3744.36577776525,-5315.261441990407,-2288.3408760398265
2744,5221.07353336418,2715.9010315701757,-3735.807249897708
2745,-6311.049618802694,4243.9749624750375,-2009.591731468826
2746,3683.201466597501,4223.374790403219,4059.589449637622
2747,2178.793297481066,-1.6680095438532474,-7035.787250640196
2748,-1725.0748097190449,-2005.255447595819,-7286.159594676383
2749,5341.345300177602,1779.5187828854864,4023.832950178
2750,-1725.0748097190449,-2005.255447595819,-7286.159594676383
2751,-6701.3794849825035,-9573.295171794585,-22649.704164966563
2752,2676.16751822554,-1168.103429931089,-6145.689762140346
2753,-174.5179257972502,-1671.056207970489,7044.664520707318
2754,-7808.157367213544,7806.994158819451,10659.130199703493
2755,-7808.157367213544,7806.994158819451,10659.130199703493
2756,814.7856446955799,-4438.308942132877,-6375.960996655318
2757,-6453.998014603175,3496.860004323142,2133.183384719964
2758,5103.799667146852,-572.580216794323,-5288.061319368839
2759,2647.9171106666536,-86.99737209039773,6710.382022291837
2760,-3253.8711421596636,477.5569661176092,-6127.076752528851
2761,-3253.8711421596636,477.5569661176092,-6127.076752528851
2762,2462.4065239986917,2878.326039908685,6114.753908837595
2763,2462.4065239986917,2878.326039908685,6114.753908837595
2764,3813.2121968434803,-2608.8284053191696,5835.403869537703
2765,3813.2121968434803,-2608.8284053191696,5835.403869537703
2766,-4492.662835374613,3535.3457178510157,3899.817355835415
2767,4944.719558115778,2959.5945169204592,3830.9656345332187
2768,783.3821665232045,-2428.9357753420427,-6801.388143912336
2769,783.3821665232045,-2428.9357753420427,-6801.388143912336
2770,1746.5970092167245,-4931.062135644531,-4493.406800547809
2771,-969.1443679333238,7244.229155075516,-2710.8344198547234
2772,6539.240222984549,-3284.816850468552,-634.1698726250062
2773,5662.612186163016,-798.0716906789032,3897.1165456252656
2774,5662.612186163016,-798.0716906789032,3897.1165456252656
2775,3771.427674765264,2323.558054320624,5304.016862748325
2776,3771.427674765264,2323.558054320624,5304.016862748325
2777,5684.523373959428,-2136.1356385872928,3263.6488456531506
2778,1217.8546798764853,-595.8082772660091,6741.356484153293
2779,3952.6870084856982,-5293.130904599143,-3269.8350806460317
2780,686.88518947775,-791.2126853573927,-6829.900977416568
2781,-2493.960188388483,-4088.2039996387043,5235.919363525248
2782,-4105.353329762796,-3688.293629120429,3903.4107636389062
2783,5768.395359797322,2732.923576195289,-3400.8880896587057
2784,-3092.672102869237,3874.0198367153457,-5416.620521332934
2785,-5184.736730979828,4724.3916197762355,-466.3275370805147
2786,-5184.736730979828,4724.3916197762355,-466.3275370805147
2787,-3630.54877738235,-6031.072780471376,1949.2861602806977
2788,-2761.9079009934876,1384.5769733107823,-6028.381462249014
2789,4811.796617734795,3306.180736040353,3716.019380274437
2790,-9428.944192628922,1988.2687556075855,4050.828677542397
2791,562.6039345808136,5812.621635703443,3713.63993949428
2792,-9428.944192628922,1988.2687556075855,4050.828677542397
2793,664.2172682306713,-880.8993588665566,-6967.329906308428
2794,5763.763182563288,545.3695777188377,3791.304362636309
2795,4177.457428051651,4094.1948381078446,3698.7106447069086
2796,5763.763182563288,545.3695777188377,3791.304362636309
2797,3227.9164830829886,3132.3416440537,5245.952005961097
2798,3227.9164830829886,3132.3416440537,5245.952005961097
2799,-5862.66650948862,1643.623919275511,-3167.8815212288746
2800,-1459.7153504075948,-1480.8986189710547,-6849.067049353878
2801,-3040.6860427712086,349.67735168666826,-6241.990511985526
2802,840.3972652866024,-1456.700175977981,-6681.294235432075
2803,1883.4758644059502,-7649.163037643481,-1734.8569076918711
2804,-4858.653636013835,15603.0771339041,8247.842588475873
2805,-4394.300467701712,3979.0822851829557,3570.841438945297
2806,-16893.023818435046,28158.171318581666,-849.8107649562813
2807,-16893.023818435046,28158.171318581666,-849.8107649562813
2808,-1419.115754336414,-646.0359120691083,-7287.372329840867
2809,-1419.115754336414,-646.0359120691083,-7287.372329840867
2810,4426.137183898046,1233.6187621619426,5161.665903866993
2811,4426.137183898046,1233.6187621619426,5161.665903866993
2812,4086.468044545262,3360.072888587883,-4958.8348391165755
2813,3158.7621806374445,1488.4612616845648,-6015.135452246016
2814,-4710.572415225003,1109.7511826008804,-4738.862047380473
2815,-6016.503676909426,2417.722510028328,-3508.431900516891
2816,-6016.503676909426,2417.722510028328,-3508.431900516891
2817,41952.70803464545,-4130.983381381585,6.675285458098294
2818,-1300.970271777339,-450.9931803364672,-6850.052393952043
2819,-1300.970271777339,-450.9931803364672,-6850.052393952043
2820,-5669.426715063138,2484.446483231517,-3150.4738027508874
2821,-5669.426715063138,2484.446483231517,-3150.4738027508874
2822,5974.957214576703,-1006.5757560793801,3345.5863639016807
2823,5974.957214576703,-1006.5757560793801,3345.5863639016807
2824,-1830.7702491848588,-1722.7257273099108,-7363.607666992191
2825,-1830.7702491848588,-1722.7257273099108,-7363.607666992191
2826,3860.7639578169756,-3014.652897343528,-4819.402124307303
2827,4153.140600242073,2168.8935946559477,5078.83809830273
2828,4153.140600242073,2168.8935946559477,5078.83809830273
2829,1125.3934180520844,3086.3560135629,-6127.788972637299
2830,-1776.3523492732693,-263.56603053260915,-6719.418567214432
2831,4706.5143088555715,-270.929846691644,5052.923005570013
2832,-4326.588661134585,1939.5795676920516,5027.929728169592
2833,4706.5143088555715,-270.929846691644,5052.923005570013
2834,14223.862964269625,-157.10774786926535,-15296.387779183337
2835,14223.862964269625,-157.10774786926535,-15296.387779183337
2836,29179.23014178862,-29680.454046464598,-7774.249115476757
2837,29179.23014178862,-29680.454046464598,-7774.249115476757
2838,2798.741725429271,4846.989156516464,-4311.13244179044
2839,2820.788800735887,-2047.064747009828,-5855.56464563013
2840,-5138.730887535578,4055.8378307337443,3008.850034696639
2841,-655.6011825019642,-725.5733855805354,-6890.73051371191
2842,5640.998536583861,-3860.732015815297,2381.076686250825
2843,5640.998536583861,-3860.732015815297,2381.076686250825
2844,713.1993724258958,6129.821317564607,3135.8817427597974
2845,-5404.936721284799,9454.528694204919,-547.8088686001231
2846,-5404.936721284799,9454.528694204919,-547.8088686001231
2847,-5892.987470868547,4027.1514114432066,988.1031989619823
2848,3122.7313708856213,3929.7980314265187,-5097.205512675939
2849,-70.94388159240414,-2381.9201676608245,6568.959104809472
2850,-4479.032271606052,1734.5141093117277,4968.683866702175
2851,4981.688410559424,4527.404650185091,2763.9374620678286
2852,1389.9479169837778,-5888.70868004781,5260.293804666559
2853,2588.5838669009877,-3948.7727672568535,-5402.3706745918425
2854,2588.5838669009877,-3948.7727672568535,-5402.3706745918425
2855,-2019.9175610566977,-3201.508822849236,6424.057138218048
2856,-6490.7160188791795,-3586.27074672269,-635.1857024861412
2857,2659.51143438786,-3312.330713012683,-5771.069006366255
2858,2659.51143438786,-3312.330713012683,-5771.069006366255
2859,6209.878648068287,-3053.0328699852344,2142.274847242561
2860,968.3209877491482,-3837.7767906163394,-5918.758732731171
2861,-5275.599120941013,-4731.525197135846,-1961.0106600495965
2862,2393.413231749425,6327.044643744243,796.0431334277478
2863,6320.589885724171,-2955.282722602786,-2703.8080634644743
2864,-6227.594159735527,3620.557346335372,27.467239689210498
2865,-936.2995643676387,2458.4996536470594,7089.439851971621
2866,6673.887687853879,41632.790437934505,-24.88333716297222
2867,-936.2995643676387,2458.4996536470594,7089.439851971621
2868,6154.590149624595,-3609.1542385162884,572.4969945625705
2869,22436.241018870827,15902.735813281699,-10278.482475915922
2870,6072.94848835462,1109.6954879472187,5185.583446685907
2871,-5419.723381309903,-4963.8990973335085,537.840866205532
2872,-5760.971099098054,3433.1509055346396,-1481.9101056247332
2873,-442.32146775003537,785.2981841256383,6853.162954518826
2874,2543.4458319769706,-3727.537404093874,-5845.885486378144
2875,6088.0582906029385,-1333.4040099872104,3480.8319891921647
2876,4066.017348427304,-4891.604490650709,2731.0727378099846
2877,4066.017348427304,-4891.604490650709,2731.0727378099846
2878,6240.47941701454,-1064.2122868510403,2799.5015415716944
2879,1593.2829262594423,-1701.3581799775588,-6464.786505239017
2880,4038.144615839828,-5564.515370667287,-2305.587715657819
2881,-5944.150906727024,3796.4718521182363,-1147.988838771511
